2325529-2,2022-07-23 21:43:00,2325529,0xfbad0134a03350c0995bd8f653de07afcd944d2e7f0578590e8ebaf3c30fdf15,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pcwZRssb7emicVWB9WPbQZKXUnExaAoDERUEdyaMdZEb9JQ,0.1417979076,TRUE,taiKSM
2325529-2,2022-07-23 21:43:00,2325529,0xfbad0134a03350c0995bd8f653de07afcd944d2e7f0578590e8ebaf3c30fdf15,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pcwZRssb7emicVWB9WPbQZKXUnExaAoDERUEdyaMdZEb9JQ,1.18164923,TRUE,LKSM
2323924-2,2022-07-23 15:15:12,2323924,0xfd40a050295c12cec018b03bb4900aec6344c73de7111ab6b752ec05b62e62ea,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rekNRx6Kyxrx4uY1RXthi8p5kmGvR11cEjDwe3cmmMtH6wP,5.723454288,TRUE,3USD
2323924-2,2022-07-23 15:15:12,2323924,0xfd40a050295c12cec018b03bb4900aec6344c73de7111ab6b752ec05b62e62ea,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rekNRx6Kyxrx4uY1RXthi8p5kmGvR11cEjDwe3cmmMtH6wP,110.1637181,TRUE,TAI
2323924-2,2022-07-23 15:15:12,2323924,0xfd40a050295c12cec018b03bb4900aec6344c73de7111ab6b752ec05b62e62ea,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rekNRx6Kyxrx4uY1RXthi8p5kmGvR11cEjDwe3cmmMtH6wP,0.4131139427,TRUE,taiKSM
2323924-2,2022-07-23 15:15:12,2323924,0xfd40a050295c12cec018b03bb4900aec6344c73de7111ab6b752ec05b62e62ea,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rekNRx6Kyxrx4uY1RXthi8p5kmGvR11cEjDwe3cmmMtH6wP,3.442616189,TRUE,LKSM
2323343-2,2022-07-23 12:52:36,2323343,0x7b2582d2af43eac1c81bd7a39d0639503c96987175a6ea9c4d7d0159a20405a5,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,oKRj11cbTWFMmq9Kz9tbTY3YqQ18teBQho1jAFQGTgqn4xG,0.552116177,TRUE,3USD
2323343-2,2022-07-23 12:52:36,2323343,0x7b2582d2af43eac1c81bd7a39d0639503c96987175a6ea9c4d7d0159a20405a5,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,oKRj11cbTWFMmq9Kz9tbTY3YqQ18teBQho1jAFQGTgqn4xG,6.638226878,TRUE,TAI
2323343-2,2022-07-23 12:52:36,2323343,0x7b2582d2af43eac1c81bd7a39d0639503c96987175a6ea9c4d7d0159a20405a5,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,oKRj11cbTWFMmq9Kz9tbTY3YqQ18teBQho1jAFQGTgqn4xG,0.02489335079,TRUE,taiKSM
2323343-2,2022-07-23 12:52:36,2323343,0x7b2582d2af43eac1c81bd7a39d0639503c96987175a6ea9c4d7d0159a20405a5,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,oKRj11cbTWFMmq9Kz9tbTY3YqQ18teBQho1jAFQGTgqn4xG,0.2074445899,TRUE,LKSM
2323343-2,2022-07-23 12:52:36,2323343,0x7b2582d2af43eac1c81bd7a39d0639503c96987175a6ea9c4d7d0159a20405a5,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,oKRj11cbTWFMmq9Kz9tbTY3YqQ18teBQho1jAFQGTgqn4xG,1.659556719,TRUE,KAR
2322601-2,2022-07-23 9:49:48,2322601,0xd8595e564488bb8cfd13c709d4449f8f928bdb746bb7468bd53f9e2ed9f9fbc8,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qofYLs2H8o1fmCCuZCGUy3rp7WXT8WkgUPEYSt4R55xbxLx,0.1150797064,TRUE,3USD
2322601-2,2022-07-23 9:49:48,2322601,0xd8595e564488bb8cfd13c709d4449f8f928bdb746bb7468bd53f9e2ed9f9fbc8,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qofYLs2H8o1fmCCuZCGUy3rp7WXT8WkgUPEYSt4R55xbxLx,2.215079375,TRUE,TAI
2322601-2,2022-07-23 9:49:48,2322601,0xd8595e564488bb8cfd13c709d4449f8f928bdb746bb7468bd53f9e2ed9f9fbc8,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qofYLs2H8o1fmCCuZCGUy3rp7WXT8WkgUPEYSt4R55xbxLx,0.008306547656,TRUE,taiKSM
2322601-2,2022-07-23 9:49:48,2322601,0xd8595e564488bb8cfd13c709d4449f8f928bdb746bb7468bd53f9e2ed9f9fbc8,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qofYLs2H8o1fmCCuZCGUy3rp7WXT8WkgUPEYSt4R55xbxLx,0.06922123047,TRUE,LKSM
2322601-2,2022-07-23 9:49:48,2322601,0xd8595e564488bb8cfd13c709d4449f8f928bdb746bb7468bd53f9e2ed9f9fbc8,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qofYLs2H8o1fmCCuZCGUy3rp7WXT8WkgUPEYSt4R55xbxLx,0.5537698438,TRUE,KAR
2322328-2,2022-07-23 8:41:48,2322328,0x3a977d4c802d009e74169470618eee808be811ab82f2cb91822ae0aa8ed94cf8,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qURQvrmWF6y2Q7HPUJigt8pBH1jvwmrnwu5HP3EfTYQTM4S,7.346409086,TRUE,taiKSM
2322328-2,2022-07-23 8:41:48,2322328,0x3a977d4c802d009e74169470618eee808be811ab82f2cb91822ae0aa8ed94cf8,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qURQvrmWF6y2Q7HPUJigt8pBH1jvwmrnwu5HP3EfTYQTM4S,61.22007571,TRUE,LKSM
2321926-2,2022-07-23 7:03:48,2321926,0xb94d8a981e39cb5231c20f8803e820c18b91fd7928f2e5e7cfd3b4bb5e6ff22a,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,tcD2Ffg5ArdofLhrDVL2uPxD6kt7ssAUaoMwpu91vXjRKYb,7.104839298,TRUE,3USD
2321926-2,2022-07-23 7:03:48,2321926,0xb94d8a981e39cb5231c20f8803e820c18b91fd7928f2e5e7cfd3b4bb5e6ff22a,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,tcD2Ffg5ArdofLhrDVL2uPxD6kt7ssAUaoMwpu91vXjRKYb,85.4232083,TRUE,TAI
2321926-2,2022-07-23 7:03:48,2321926,0xb94d8a981e39cb5231c20f8803e820c18b91fd7928f2e5e7cfd3b4bb5e6ff22a,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,tcD2Ffg5ArdofLhrDVL2uPxD6kt7ssAUaoMwpu91vXjRKYb,0.3203370311,TRUE,taiKSM
2321926-2,2022-07-23 7:03:48,2321926,0xb94d8a981e39cb5231c20f8803e820c18b91fd7928f2e5e7cfd3b4bb5e6ff22a,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,tcD2Ffg5ArdofLhrDVL2uPxD6kt7ssAUaoMwpu91vXjRKYb,2.669475259,TRUE,LKSM
2321926-2,2022-07-23 7:03:48,2321926,0xb94d8a981e39cb5231c20f8803e820c18b91fd7928f2e5e7cfd3b4bb5e6ff22a,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,tcD2Ffg5ArdofLhrDVL2uPxD6kt7ssAUaoMwpu91vXjRKYb,21.35580207,TRUE,KAR
2321901-3,2022-07-23 6:56:36,2321901,0x4b6e33b1b1ed65fdf42ebd2e0348a9f873ae243871f369beed798b837a5dcfd7,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,t6UFcqRiMQnhgpnRad2EmXsUfJTBHMC3mAxYt1rTVotxtMe,2.288224054,TRUE,taiKSM
